dataset,model,protected_attribute,fairness_metric,audit_tolerance,p,n_retrainings,mean_violation,sd_violation,mean_min_group_n,mean_min_positive_group_n,mean_min_negative_group_n,verdict_instability,sd_accuracy,sd_auroc,sd_f1,mean_accuracy,mean_auroc,audit_family,effective_support_n,log_effective_support_n,boundary_distance,standardized_boundary_distance,vi_scaled,unstable_region
compas,logistic_regression,race,dpr_violation,0.07999999999999996,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.45556278731990163,7.440381405883092,0.0,0
compas,logistic_regression,race,dpr_violation,0.08999999999999997,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.4455627873199016,7.277058553073818,0.0,0
compas,logistic_regression,race,dpr_violation,0.09999999999999998,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.4355627873199016,7.113735700264543,0.0,0
compas,logistic_regression,race,dpr_violation,0.10999999999999999,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.4255627873199016,6.9504128474552695,0.0,0
compas,logistic_regression,race,dpr_violation,0.12,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.4155627873199016,6.787089994645995,0.0,0
compas,logistic_regression,race,dpr_violation,0.13,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.4055627873199016,6.623767141836721,0.0,0
compas,logistic_regression,race,dpr_violation,0.14,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.3955627873199016,6.460444289027446,0.0,0
compas,logistic_regression,race,dpr_violation,0.15000000000000002,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.38556278731990157,6.297121436218172,0.0,0
compas,logistic_regression,race,dpr_violation,0.16000000000000003,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.37556278731990156,6.133798583408899,0.0,0
compas,logistic_regression,race,dpr_violation,0.17000000000000004,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.36556278731990155,5.970475730599624,0.0,0
compas,logistic_regression,race,dpr_violation,0.18000000000000005,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.35556278731990154,5.80715287779035,0.0,0
compas,logistic_regression,race,dpr_violation,0.18999999999999995,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.34556278731990164,5.643830024981077,0.0,0
compas,logistic_regression,race,dpr_violation,0.19999999999999996,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.33556278731990163,5.480507172171803,0.0,0
compas,logistic_regression,race,dpr_violation,0.20999999999999996,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.3255627873199016,5.317184319362529,0.0,0
compas,logistic_regression,race,dpr_violation,0.21999999999999997,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.3155627873199016,5.153861466553255,0.0,0
compas,logistic_regression,race,dpr_violation,0.22999999999999998,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.3055627873199016,4.990538613743981,0.0,0
compas,logistic_regression,race,dpr_violation,0.24,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.2955627873199016,4.827215760934706,0.0,0
compas,logistic_regression,race,dpr_violation,0.25,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.2855627873199016,4.663892908125432,0.0,0
compas,logistic_regression,race,dpr_violation,0.26,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.2755627873199016,4.500570055316158,0.0,0
compas,logistic_regression,race,dpr_violation,0.27,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.26556278731990157,4.337247202506884,0.0,0
compas,logistic_regression,race,dpr_violation,0.28,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.25556278731990156,4.17392434969761,0.0,0
compas,logistic_regression,race,dpr_violation,0.29000000000000004,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.24556278731990155,4.010601496888335,0.0,0
compas,logistic_regression,race,dpr_violation,0.30000000000000004,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.23556278731990155,3.847278644079061,0.0,0
compas,logistic_regression,race,dpr_violation,0.31000000000000005,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.22556278731990154,3.683955791269787,0.0,0
compas,logistic_regression,race,dpr_violation,0.31999999999999995,0.0,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.21556278731990164,3.5206329384605146,0.0,0
compas,logistic_regression,race,dpr_violation,0.32999999999999996,0.01,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0198,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.20556278731990163,3.3573100856512403,0.0396,0
compas,logistic_regression,race,dpr_violation,0.33999999999999997,0.01,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0198,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.19556278731990162,3.193987232841966,0.0396,0
compas,logistic_regression,race,dpr_violation,0.35,0.01,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0198,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.1855627873199016,3.030664380032692,0.0396,0
compas,logistic_regression,race,dpr_violation,0.36,0.02,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.1755627873199016,2.8673415272234175,0.0784,0
compas,logistic_regression,race,dpr_violation,0.37,0.02,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.1655627873199016,2.7040186744141437,0.0784,0
compas,logistic_regression,race,dpr_violation,0.38,0.02,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.15556278731990159,2.5406958216048694,0.0784,0
compas,logistic_regression,race,dpr_violation,0.39,0.02,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.14556278731990158,2.377372968795595,0.0784,0
compas,logistic_regression,race,dpr_violation,0.4,0.02,100,0.5355627873199016,0.061228418607638745,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__dpr_violation,314.44,5.753968489569372,0.13556278731990157,2.214050115986321,0.0784,0
compas,logistic_regression,race,eod_violation,0.0,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.29814821724257956,4.772441802084213,0.0,0
compas,logistic_regression,race,eod_violation,0.01,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.28814821724257955,4.612372362587909,0.0,0
compas,logistic_regression,race,eod_violation,0.02,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.27814821724257954,4.4523029230916045,0.0,0
compas,logistic_regression,race,eod_violation,0.03,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.26814821724257953,4.292233483595299,0.0,0
compas,logistic_regression,race,eod_violation,0.04,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.2581482172425796,4.132164044098996,0.0,0
compas,logistic_regression,race,eod_violation,0.05,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.24814821724257957,3.9720946046026913,0.0,0
compas,logistic_regression,race,eod_violation,0.06,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.23814821724257956,3.8120251651063866,0.0,0
compas,logistic_regression,race,eod_violation,0.07,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.22814821724257955,3.651955725610082,0.0,0
compas,logistic_regression,race,eod_violation,0.08,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.21814821724257955,3.491886286113777,0.0,0
compas,logistic_regression,race,eod_violation,0.09,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.20814821724257956,3.331816846617473,0.0,0
compas,logistic_regression,race,eod_violation,0.1,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.19814821724257956,3.1717474071211686,0.0,0
compas,logistic_regression,race,eod_violation,0.11,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.18814821724257957,3.0116779676248644,0.0,0
compas,logistic_regression,race,eod_violation,0.12,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.17814821724257957,2.8516085281285597,0.0,0
compas,logistic_regression,race,eod_violation,0.13,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.16814821724257956,2.691539088632255,0.0,0
compas,logistic_regression,race,eod_violation,0.14,0.0,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.15814821724257955,2.5314696491359503,0.0,0
compas,logistic_regression,race,eod_violation,0.15,0.02,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.14814821724257957,2.371400209639646,0.0784,0
compas,logistic_regression,race,eod_violation,0.16,0.02,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.13814821724257956,2.211330770143342,0.0784,0
compas,logistic_regression,race,eod_violation,0.17,0.03,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.058199999999999995,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.12814821724257955,2.051261330647037,0.11639999999999999,0
compas,logistic_regression,race,eod_violation,0.18,0.03,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.058199999999999995,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.11814821724257957,1.8911918911507328,0.11639999999999999,0
compas,logistic_regression,race,eod_violation,0.19,0.04,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.0768,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.10814821724257956,1.7311224516544281,0.1536,0
compas,logistic_regression,race,eod_violation,0.2,0.06,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.11279999999999998,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.09814821724257955,1.5710530121581237,0.22559999999999997,0
compas,logistic_regression,race,eod_violation,0.21,0.06,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.11279999999999998,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.08814821724257957,1.4109835726618194,0.22559999999999997,0
compas,logistic_regression,race,eod_violation,0.22,0.09,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.1638,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.07814821724257956,1.2509141331655147,0.3276,0
compas,logistic_regression,race,eod_violation,0.23,0.11,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.1958,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.06814821724257955,1.0908446936692102,0.3916,1
compas,logistic_regression,race,eod_violation,0.24,0.12,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.2112,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.05814821724257957,0.930775254172906,0.4224,1
compas,logistic_regression,race,eod_violation,0.25,0.17,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.2822,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.04814821724257956,0.7707058146766013,0.5644,1
compas,logistic_regression,race,eod_violation,0.26,0.25,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.375,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.03814821724257955,0.6106363751802967,0.75,1
compas,logistic_regression,race,eod_violation,0.27,0.35,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.45499999999999996,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.028148217242579543,0.4505669356839921,0.9099999999999999,1
compas,logistic_regression,race,eod_violation,0.28,0.39,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.4758,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.018148217242579534,0.29049749618768744,0.9516,1
compas,logistic_regression,race,eod_violation,0.29,0.46,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.4968000000000001,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.00814821724257958,0.13042805669138371,0.9936000000000001,1
compas,logistic_regression,race,eod_violation,0.3,0.52,100,0.29814821724257956,0.06247288696372845,314.44,122.45,191.55,0.4992,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__eod_violation,122.45,4.8158362157911885,0.0018517827574204282,0.029641382804920912,0.9984,1
compas,logistic_regression,race,equalized_odds_violation,0.0,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.2987290911559907,4.869401549494692,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.01,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.2887290911559907,4.706397620729282,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.02,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.2787290911559907,4.543393691963871,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.03,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.26872909115599075,4.380389763198462,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.04,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.25872909115599074,4.217385834433051,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.05,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.24872909115599073,4.054381905667641,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.06,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.23872909115599072,3.8913779769022296,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.07,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.22872909115599072,3.728374048136819,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.08,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.2187290911559907,3.5653701193714085,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.09,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.20872909115599073,3.4023661906059983,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.1,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.19872909115599072,3.2393622618405877,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.11,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.18872909115599074,3.0763583330751776,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.12,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.17872909115599073,2.913354404309767,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.13,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.16872909115599072,2.7503504755443564,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.14,0.0,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.1587290911559907,2.587346546778946,0.0,0
compas,logistic_regression,race,equalized_odds_violation,0.15,0.01,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0198,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.14872909115599073,2.4243426180135357,0.0396,0
compas,logistic_regression,race,equalized_odds_violation,0.16,0.01,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0198,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.13872909115599072,2.2613386892481246,0.0396,0
compas,logistic_regression,race,equalized_odds_violation,0.17,0.02,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.1287290911559907,2.098334760482714,0.0784,0
compas,logistic_regression,race,equalized_odds_violation,0.18,0.02,100,0.2987290911559907,0.06134821458439599,314.44,122.45,191.55,0.0392,0.016953568463232684,0.01735123648479079,0.019683281996067063,0.6756944444444444,0.7264026438539354,compas__logistic_regression__race__equalized_odds_violation,122.45,4.8158362157911885,0.11872909115599073,1.9353308317173041,0.0784,0
