dataset,model,protected_attribute,fairness_metric,audit_tolerance,pass_probability,n_retrainings,mean_violation,sd_violation,median_violation,q05,q95,mean_accuracy,sd_accuracy,mean_auroc,sd_auroc,mean_min_group_n,mean_min_positive_group_n,mean_min_negative_group_n,verdict_instability,audit_agreement,metric_iqr_proxy,boundary_distance,standardized_boundary_distance,boundary_inside_90pct_range,low_spread_high_instability,high_spread_zero_instability
acs_income,hist_gradient_boosting,race,dpr_violation,0.37,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.13278028904735026,4.03970320001568,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.38,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.14278028904735027,4.343942875121003,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.39,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.15278028904735028,4.648182550226327,False,False,False
acs_income,hist_gradient_boosting,race,dpr_violation,0.4,1.0,100,0.23721971095264974,0.032868822899374116,0.2350548378376917,0.18601358980125396,0.29449892021339263,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.10848533041213868,0.16278028904735029,4.9524222253316506,False,False,False
acs_income,hist_gradient_boosting,race,eod_violation,0.0,0.0,100,0.08077649150186277,0.027920068261456876,0.07991328767906025,0.040347252204262676,0.12342699117947802,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0,1.0,0.08307973897521534,0.08077649150186277,2.893133739696947,False,False,False
acs_income,hist_gradient_boosting,race,eod_violation,0.01,0.01,100,0.08077649150186277,0.027920068261456876,0.07991328767906025,0.040347252204262676,0.12342699117947802,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.0198,0.9802,0.08307973897521534,0.07077649150186277,2.5349684262616354,False,False,False
acs_income,hist_gradient_boosting,race,eod_violation,0.02,0.03,100,0.08077649150186277,0.027920068261456876,0.07991328767906025,0.040347252204262676,0.12342699117947802,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.058199999999999995,0.9418,0.08307973897521534,0.06077649150186276,2.1768031128263234,False,False,False
acs_income,hist_gradient_boosting,race,eod_violation,0.03,0.03,100,0.08077649150186277,0.027920068261456876,0.07991328767906025,0.040347252204262676,0.12342699117947802,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.058199999999999995,0.9418,0.08307973897521534,0.05077649150186277,1.8186377993910119,False,False,False
acs_income,hist_gradient_boosting,race,eod_violation,0.04,0.05,100,0.08077649150186277,0.027920068261456876,0.07991328767906025,0.040347252204262676,0.12342699117947802,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.095,0.905,0.08307973897521534,0.040776491501862765,1.4604724859557001,False,False,False
acs_income,hist_gradient_boosting,race,eod_violation,0.05,0.16,100,0.08077649150186277,0.027920068261456876,0.07991328767906025,0.040347252204262676,0.12342699117947802,0.8095600000000001,0.007059134541243758,0.8902881034406769,0.005774328388784498,1138.78,412.75,726.03,0.2688,0.7312000000000001,0.08307973897521534,0.030776491501862763,1.1023071725203883,True,True,False
