audit_tolerance,operating_threshold,operational_sensitivity,governance_boundary_sensitivity,dataset,model,protected_attribute,fairness_metric
0.26,0.35,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.4,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.45,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.5,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.55,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.6,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.65,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.26,0.7,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.3,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.35,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.4,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.45,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.5,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.55,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.6,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.65,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.27,0.7,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.3,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.35,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.4,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.45,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.5,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.55,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.6,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.65,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.28,0.7,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.3,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.35,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.4,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.45,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.5,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.55,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.6,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.65,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.29,0.7,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.3,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.35,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.4,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.45,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.5,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.55,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.6,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.65,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.3,0.7,0.0,0.0,adult,random_forest,race,equalized_odds_violation
0.0,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.01,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.02,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.03,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.04,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.05,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.06,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.07,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.08,0.7,0.0,1.0000000000000004,adult,random_forest,sex,dpd_violation
0.09,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.09,0.65,0.20000000000000004,0.0,adult,random_forest,sex,dpd_violation
0.09,0.7,0.4000000000000005,14.999999999999996,adult,random_forest,sex,dpd_violation
0.1,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.1,0.65,3.0000000000000004,4.999999999999999,adult,random_forest,sex,dpd_violation
0.1,0.7,6.000000000000008,39.49999999999999,adult,random_forest,sex,dpd_violation
0.11,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.11,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.11,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.11,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.11,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.11,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.11,0.6,1.0000000000000002,2.000000000000001,adult,random_forest,sex,dpd_violation
0.11,0.65,8.100000000000003,29.000000000000014,adult,random_forest,sex,dpd_violation
0.11,0.7,14.20000000000002,34.500000000000014,adult,random_forest,sex,dpd_violation
0.12,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.12,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.12,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.12,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.12,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.12,0.55,0.4000000000000001,0.0,adult,random_forest,sex,dpd_violation
0.12,0.6,5.800000000000001,9.499999999999998,adult,random_forest,sex,dpd_violation
0.12,0.65,9.500000000000002,41.99999999999999,adult,random_forest,sex,dpd_violation
0.12,0.7,8.200000000000012,9.499999999999995,adult,random_forest,sex,dpd_violation
0.13,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.13,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.13,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.13,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.13,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.13,0.55,1.9000000000000004,3.9999999999999964,adult,random_forest,sex,dpd_violation
0.13,0.6,9.400000000000002,36.999999999999964,adult,random_forest,sex,dpd_violation
0.13,0.65,8.100000000000003,20.999999999999982,adult,random_forest,sex,dpd_violation
0.13,0.7,1.2000000000000026,0.5,adult,random_forest,sex,dpd_violation
0.14,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.14,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.14,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.14,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.14,0.5,0.7999999999999997,0.5000000000000002,adult,random_forest,sex,dpd_violation
0.14,0.55,7.800000000000002,14.500000000000007,adult,random_forest,sex,dpd_violation
0.14,0.6,9.200000000000003,39.00000000000002,adult,random_forest,sex,dpd_violation
0.14,0.65,2.2,3.000000000000004,adult,random_forest,sex,dpd_violation
0.14,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.15,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.15,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.15,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.15,0.45,0.10000000000000002,0.0,adult,random_forest,sex,dpd_violation
0.15,0.5,2.899999999999999,4.000000000000002,adult,random_forest,sex,dpd_violation
0.15,0.55,9.600000000000001,37.50000000000002,adult,random_forest,sex,dpd_violation
0.15,0.6,7.100000000000001,11.000000000000004,adult,random_forest,sex,dpd_violation
0.15,0.65,0.3000000000000003,0.0,adult,random_forest,sex,dpd_violation
0.15,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.16,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.16,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.16,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.16,0.45,0.8000000000000002,0.49999999999999956,adult,random_forest,sex,dpd_violation
0.16,0.5,8.299999999999997,13.49999999999999,adult,random_forest,sex,dpd_violation
0.16,0.55,9.200000000000003,33.999999999999964,adult,random_forest,sex,dpd_violation
0.16,0.6,1.7000000000000008,1.5,adult,random_forest,sex,dpd_violation
0.16,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.16,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.17,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.17,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.17,0.4,0.09999999999999996,0.0,adult,random_forest,sex,dpd_violation
0.17,0.45,2.8000000000000007,1.5000000000000007,adult,random_forest,sex,dpd_violation
0.17,0.5,9.599999999999996,36.00000000000002,adult,random_forest,sex,dpd_violation
0.17,0.55,7.200000000000001,8.500000000000007,adult,random_forest,sex,dpd_violation
0.17,0.6,0.3000000000000003,0.0,adult,random_forest,sex,dpd_violation
0.17,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.17,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.18,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.18,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.18,0.4,0.2999999999999999,0.0,adult,random_forest,sex,dpd_violation
0.18,0.45,8.000000000000002,10.500000000000005,adult,random_forest,sex,dpd_violation
0.18,0.5,9.699999999999996,35.500000000000014,adult,random_forest,sex,dpd_violation
0.18,0.55,2.0,1.500000000000002,adult,random_forest,sex,dpd_violation
0.18,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.18,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.18,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.19,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.19,0.35,0.0,0.0,adult,random_forest,sex,dpd_violation
0.19,0.4,2.1999999999999993,0.49999999999999956,adult,random_forest,sex,dpd_violation
0.19,0.45,9.900000000000002,28.99999999999997,adult,random_forest,sex,dpd_violation
0.19,0.5,7.799999999999998,9.99999999999999,adult,random_forest,sex,dpd_violation
0.19,0.55,0.10000000000000012,0.0,adult,random_forest,sex,dpd_violation
0.19,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.19,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.19,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.2,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.2,0.35,0.09999999999999996,0.0,adult,random_forest,sex,dpd_violation
0.2,0.4,6.099999999999998,4.000000000000002,adult,random_forest,sex,dpd_violation
0.2,0.45,9.900000000000002,36.500000000000014,adult,random_forest,sex,dpd_violation
0.2,0.5,3.899999999999999,0.5000000000000007,adult,random_forest,sex,dpd_violation
0.2,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.2,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.2,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.2,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.21,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.21,0.35,0.7999999999999997,0.0,adult,random_forest,sex,dpd_violation
0.21,0.4,9.499999999999996,19.00000000000001,adult,random_forest,sex,dpd_violation
0.21,0.45,9.200000000000003,19.00000000000001,adult,random_forest,sex,dpd_violation
0.21,0.5,0.5000000000000002,0.0,adult,random_forest,sex,dpd_violation
0.21,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.21,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.21,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.21,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.22,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.22,0.35,3.899999999999999,0.0,adult,random_forest,sex,dpd_violation
0.22,0.4,9.899999999999997,33.99999999999997,adult,random_forest,sex,dpd_violation
0.22,0.45,6.100000000000001,2.5,adult,random_forest,sex,dpd_violation
0.22,0.5,0.10000000000000006,0.0,adult,random_forest,sex,dpd_violation
0.22,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.22,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.22,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.22,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.23,0.3,0.0,0.0,adult,random_forest,sex,dpd_violation
0.23,0.35,7.599999999999998,2.000000000000001,adult,random_forest,sex,dpd_violation
0.23,0.4,9.999999999999996,28.50000000000001,adult,random_forest,sex,dpd_violation
0.23,0.45,2.4000000000000004,0.5000000000000007,adult,random_forest,sex,dpd_violation
0.23,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.23,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.23,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.23,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.23,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.24,0.3,0.8000000000000002,0.0,adult,random_forest,sex,dpd_violation
0.24,0.35,9.599999999999996,10.000000000000005,adult,random_forest,sex,dpd_violation
0.24,0.4,9.599999999999996,11.500000000000005,adult,random_forest,sex,dpd_violation
0.24,0.45,0.40000000000000047,0.0,adult,random_forest,sex,dpd_violation
0.24,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.24,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.24,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.24,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.24,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.25,0.3,4.000000000000001,0.0,adult,random_forest,sex,dpd_violation
0.25,0.35,9.899999999999997,27.49999999999997,adult,random_forest,sex,dpd_violation
0.25,0.4,7.999999999999998,2.0,adult,random_forest,sex,dpd_violation
0.25,0.45,0.10000000000000012,0.0,adult,random_forest,sex,dpd_violation
0.25,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.25,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.25,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.25,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.25,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.26,0.3,11.800000000000002,0.49999999999999956,adult,random_forest,sex,dpd_violation
0.26,0.35,9.999999999999996,33.499999999999964,adult,random_forest,sex,dpd_violation
0.26,0.4,4.099999999999999,0.5,adult,random_forest,sex,dpd_violation
0.26,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.26,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.26,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.26,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.26,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.26,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.27,0.3,17.200000000000003,1.9999999999999982,adult,random_forest,sex,dpd_violation
0.27,0.35,9.899999999999997,19.499999999999982,adult,random_forest,sex,dpd_violation
0.27,0.4,1.2999999999999996,0.0,adult,random_forest,sex,dpd_violation
0.27,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.27,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.27,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.27,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.27,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.27,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.28,0.3,18.800000000000004,15.500000000000028,adult,random_forest,sex,dpd_violation
0.28,0.35,9.599999999999996,6.500000000000012,adult,random_forest,sex,dpd_violation
0.28,0.4,0.20000000000000012,0.0,adult,random_forest,sex,dpd_violation
0.28,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.28,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.28,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.28,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.28,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.28,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.3,13.600000000000001,36.000000000000064,adult,random_forest,sex,dpd_violation
0.29,0.35,6.799999999999997,1.0000000000000029,adult,random_forest,sex,dpd_violation
0.29,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.29,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.3,4.800000000000001,43.999999999999964,adult,random_forest,sex,dpd_violation
0.3,0.35,2.399999999999999,0.0,adult,random_forest,sex,dpd_violation
0.3,0.4,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.45,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.5,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.55,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.6,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.65,0.0,0.0,adult,random_forest,sex,dpd_violation
0.3,0.7,0.0,0.0,adult,random_forest,sex,dpd_violation
0.0,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.6,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.65,0.0,0.0,adult,random_forest,sex,dpr_violation
0.0,0.7,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.6,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.65,0.0,0.0,adult,random_forest,sex,dpr_violation
0.010000000000000009,0.7,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.6,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.65,0.0,0.0,adult,random_forest,sex,dpr_violation
0.020000000000000018,0.7,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.6,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.65,0.0,0.0,adult,random_forest,sex,dpr_violation
0.030000000000000027,0.7,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.6,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.65,0.0,0.0,adult,random_forest,sex,dpr_violation
0.040000000000000036,0.7,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.6,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.65,0.0,0.0,adult,random_forest,sex,dpr_violation
0.050000000000000044,0.7,0.0,0.0,adult,random_forest,sex,dpr_violation
0.06000000000000005,0.3,0.0,0.0,adult,random_forest,sex,dpr_violation
0.06000000000000005,0.35,0.0,0.0,adult,random_forest,sex,dpr_violation
0.06000000000000005,0.4,0.0,0.0,adult,random_forest,sex,dpr_violation
0.06000000000000005,0.45,0.0,0.0,adult,random_forest,sex,dpr_violation
0.06000000000000005,0.5,0.0,0.0,adult,random_forest,sex,dpr_violation
0.06000000000000005,0.55,0.0,0.0,adult,random_forest,sex,dpr_violation
