dataset,model,seed,protected_attribute,operating_threshold,n_test,accuracy,f1,auroc,n_group0,n_group1,n_min_group,n_positive_group0,n_positive_group1,n_min_positive_group,n_negative_group0,n_negative_group1,n_min_negative_group,selection_rate_group0,selection_rate_group1,tpr_group0,tpr_group1,fpr_group0,fpr_group1,dpd_signed,dpd_violation,dpr_symmetric,dpr_violation,eod_signed,eod_violation,equalized_odds_violation,dpd_defined,dpr_defined,eod_defined,equalized_odds_defined,min_group_ok,min_positive_group_ok,min_negative_group_ok,dpd_analysis_valid,dpr_analysis_valid,eod_analysis_valid,equalized_odds_analysis_valid
compas,random_forest,34,sex,0.35,792,0.6073232323232324,0.645381984036488,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.6761904761904762,0.48148148148148145,0.7823343848580442,0.625,0.5686900958466453,0.4056603773584906,-0.19470899470899478,0.19470899470899478,0.7120500782472613,0.2879499217527387,-0.15733438485804419,0.15733438485804419,0.16302971848815473,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.35,792,0.6073232323232324,0.645381984036488,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.5479876160990712,0.697228144989339,0.631578947368421,0.8291666666666667,0.48947368421052634,0.5589519650655022,0.14924052889026784,0.14924052889026784,0.7859516573408697,0.2140483426591303,0.1975877192982457,0.1975877192982457,0.1975877192982457,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.4,792,0.6212121212121212,0.6402877697841727,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.6206349206349207,0.43209876543209874,0.7413249211356467,0.5714285714285714,0.4984025559105431,0.3584905660377358,-0.1885361552028219,0.1885361552028219,0.6962205171923841,0.3037794828076159,-0.16989634970707534,0.16989634970707534,0.16989634970707534,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.4,792,0.6212121212121212,0.6402877697841727,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.47987616099071206,0.652452025586354,0.5714285714285714,0.7958333333333333,0.41578947368421054,0.5021834061135371,0.1725758645956419,0.1725758645956419,0.7354964689694247,0.26450353103057533,0.22440476190476188,0.22440476190476188,0.22440476190476188,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.45,792,0.6414141414141414,0.6292428198433421,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.5365079365079365,0.3395061728395062,0.6719242902208202,0.5,0.3993610223642173,0.25471698113207547,-0.1970017636684303,0.1970017636684303,0.6328073635765944,0.3671926364234056,-0.17192429022082023,0.17192429022082023,0.17192429022082023,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.45,792,0.6414141414141414,0.6292428198433421,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.38390092879256965,0.5735607675906184,0.5037593984962406,0.725,0.3,0.4148471615720524,0.1896598387980487,0.1896598387980487,0.6693291286383464,0.33067087136165363,0.22124060150375935,0.22124060150375935,0.22124060150375935,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.5,792,0.6540404040404041,0.6194444444444445,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.4746031746031746,0.2962962962962963,0.6182965299684543,0.48214285714285715,0.329073482428115,0.19811320754716982,-0.1783068783068783,0.1783068783068783,0.6243032329988851,0.3756967670011149,-0.13615367282559715,0.13615367282559715,0.13615367282559715,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.5,792,0.6540404040404041,0.6194444444444445,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.30340557275541796,0.5309168443496801,0.42857142857142855,0.6916666666666667,0.21578947368421053,0.3624454148471616,0.22751127159426215,0.22751127159426215,0.5714747535031769,0.4285252464968231,0.2630952380952381,0.2630952380952381,0.2630952380952381,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.55,792,0.6578282828282829,0.5997045790251108,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.4222222222222222,0.2345679012345679,0.5709779179810726,0.39285714285714285,0.2715654952076677,0.1509433962264151,-0.18765432098765433,0.18765432098765433,0.5555555555555556,0.4444444444444444,-0.1781207751239297,0.1781207751239297,0.1781207751239297,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.55,792,0.6578282828282829,0.5997045790251108,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.2631578947368421,0.4669509594882729,0.39097744360902253,0.6291666666666667,0.1736842105263158,0.29694323144104806,0.20379306475143083,0.20379306475143083,0.5635664503725066,0.43643354962749337,0.23818922305764412,0.23818922305764412,0.23818922305764412,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.6,792,0.6527777777777778,0.5696400625978091,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.37142857142857144,0.19753086419753085,0.5141955835962145,0.3392857142857143,0.2268370607028754,0.12264150943396226,-0.1738977072310406,0.1738977072310406,0.5318138651471984,0.4681861348528016,-0.17490986931050023,0.17490986931050023,0.17490986931050023,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.6,792,0.6527777777777778,0.5696400625978091,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.20123839009287925,0.42857142857142855,0.3157894736842105,0.5833333333333334,0.12105263157894737,0.2663755458515284,0.2273330384785493,0.2273330384785493,0.4695562435500516,0.5304437564499485,0.26754385964912286,0.26754385964912286,0.26754385964912286,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.65,792,0.6439393939393939,0.5171232876712328,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.29365079365079366,0.16049382716049382,0.4227129337539432,0.30357142857142855,0.16293929712460065,0.08490566037735849,-0.13315696649029984,0.13315696649029984,0.5465465465465464,0.45345345345345356,-0.11914150518251465,0.11914150518251465,0.11914150518251465,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.65,792,0.6439393939393939,0.5171232876712328,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.12074303405572756,0.36673773987206826,0.21052631578947367,0.5125,0.05789473684210526,0.21397379912663755,0.2459947058163407,0.2459947058163407,0.32923536611707105,0.670764633882929,0.3019736842105263,0.3019736842105263,0.3019736842105263,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,sex,0.7,792,0.6313131313131313,0.45925925925925926,0.6967342133382816,630,162,162,317,56,56,313,106,106,0.23809523809523808,0.10493827160493827,0.35331230283911674,0.21428571428571427,0.12140575079872204,0.04716981132075472,-0.13315696649029982,0.13315696649029982,0.44074074074074077,0.5592592592592592,-0.13902658855340247,0.13902658855340247,0.13902658855340247,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,34,race,0.7,792,0.6313131313131313,0.45925925925925926,0.6967342133382816,323,469,323,133,240,133,190,229,190,0.1021671826625387,0.2857142857142857,0.18796992481203006,0.4125,0.042105263157894736,0.15283842794759825,0.18354710305174698,0.18354710305174698,0.35758513931888547,0.6424148606811145,0.2245300751879699,0.2245300751879699,0.2245300751879699,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.3,792,0.5921717171717171,0.6477644492911668,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.7317460317460317,0.5123456790123457,0.8170347003154574,0.6785714285714286,0.645367412140575,0.42452830188679247,-0.21940035273368597,0.21940035273368597,0.7001687153530972,0.2998312846469028,-0.13846327174402884,0.13846327174402884,0.22083911025378256,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.3,792,0.5921717171717171,0.6477644492911668,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.5913312693498453,0.7526652452025586,0.6917293233082706,0.8541666666666666,0.5210526315789473,0.6462882096069869,0.16133397585271336,0.16133397585271336,0.7856497601276982,0.21435023987230184,0.162437343358396,0.162437343358396,0.162437343358396,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.35,792,0.6161616161616161,0.6372315035799523,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.6222222222222222,0.4506172839506173,0.7318611987381703,0.625,0.5111821086261981,0.3584905660377358,-0.17160493827160495,0.17160493827160495,0.7242063492063492,0.2757936507936508,-0.10686119873817035,0.10686119873817035,0.15269154258846224,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.35,792,0.6161616161616161,0.6372315035799523,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.4984520123839009,0.6481876332622601,0.6165413533834586,0.7708333333333334,0.41578947368421054,0.519650655021834,0.14973562087835923,0.14973562087835923,0.7689934006843734,0.23100659931562662,0.15429197994987476,0.15429197994987476,0.15429197994987476,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.4,792,0.6414141414141414,0.6349614395886889,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.5476190476190477,0.37037037037037035,0.6845425867507886,0.5357142857142857,0.40894568690095845,0.2830188679245283,-0.17724867724867732,0.17724867724867732,0.6763285024154588,0.32367149758454117,-0.1488283010365029,0.1488283010365029,0.1488283010365029,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.4,792,0.6414141414141414,0.6349614395886889,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.4086687306501548,0.582089552238806,0.5413533834586466,0.7291666666666666,0.3157894736842105,0.4279475982532751,0.1734208215886512,0.1734208215886512,0.7020719218861634,0.2979280781138366,0.18781328320802004,0.18781328320802004,0.18781328320802004,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.45,792,0.6414141414141414,0.6151761517615176,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.4936507936507937,0.3333333333333333,0.6277602523659306,0.5,0.35782747603833864,0.24528301886792453,-0.16031746031746036,0.16031746031746036,0.67524115755627,0.32475884244373,-0.12776025236593058,0.12776025236593058,0.12776025236593058,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.45,792,0.6414141414141414,0.6151761517615176,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.3560371517027864,0.5330490405117271,0.48872180451127817,0.675,0.2631578947368421,0.38427947598253276,0.1770118888089407,0.1770118888089407,0.6679256965944272,0.33207430340557276,0.18627819548872188,0.18627819548872188,0.18627819548872188,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.5,792,0.648989898989899,0.6005747126436781,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.44603174603174606,0.25925925925925924,0.583596214511041,0.42857142857142855,0.30670926517571884,0.16981132075471697,-0.1867724867724868,0.1867724867724868,0.5812574139976274,0.4187425860023726,-0.1550247859396125,0.1550247859396125,0.1550247859396125,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.5,792,0.648989898989899,0.6005747126436781,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.29721362229102166,0.4840085287846482,0.42857142857142855,0.6333333333333333,0.20526315789473684,0.32751091703056767,0.1867949064936265,0.1867949064936265,0.6140669112532562,0.3859330887467438,0.20476190476190476,0.20476190476190476,0.20476190476190476,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.55,792,0.648989898989899,0.5825825825825826,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.4015873015873016,0.24691358024691357,0.5362776025236593,0.42857142857142855,0.26517571884984026,0.1509433962264151,-0.15467372134038804,0.15467372134038804,0.6148440931049626,0.3851559068950374,-0.10770617395223075,0.10770617395223075,0.11423232262342517,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.55,792,0.648989898989899,0.5825825825825826,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.2476780185758514,0.4541577825159915,0.37593984962406013,0.6,0.15789473684210525,0.30131004366812225,0.2064797639401401,0.2064797639401401,0.5453567639064522,0.45464323609354784,0.22406015037593985,0.22406015037593985,0.22406015037593985,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.6,792,0.6452020202020202,0.5475040257648953,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.3412698412698413,0.2037037037037037,0.47634069400630913,0.3392857142857143,0.20447284345047922,0.1320754716981132,-0.1375661375661376,0.1375661375661376,0.5968992248062015,0.4031007751937985,-0.13705497972059483,0.13705497972059483,0.13705497972059483,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.6,792,0.6452020202020202,0.5475040257648953,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.18885448916408668,0.39872068230277186,0.3007518796992481,0.5416666666666666,0.11052631578947368,0.24890829694323144,0.20986619313868518,0.20986619313868518,0.4736510984917468,0.5263489015082532,0.24091478696741853,0.24091478696741853,0.24091478696741853,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.65,792,0.6414141414141414,0.5120274914089347,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.28095238095238095,0.19753086419753085,0.41324921135646686,0.32142857142857145,0.14696485623003194,0.1320754716981132,-0.0834215167548501,0.0834215167548501,0.7030759573132455,0.29692404268675454,-0.09182063992789541,0.09182063992789541,0.09182063992789541,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.65,792,0.6414141414141414,0.5120274914089347,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.14241486068111456,0.34754797441364604,0.23308270676691728,0.49166666666666664,0.07894736842105263,0.1965065502183406,0.20513311373253149,0.20513311373253149,0.4097703660088511,0.5902296339911489,0.25858395989974936,0.25858395989974936,0.25858395989974936,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,sex,0.7,792,0.6300505050505051,0.473967684021544,0.6911259413770818,630,162,162,317,56,56,313,106,106,0.24285714285714285,0.19135802469135801,0.35962145110410093,0.32142857142857145,0.12460063897763578,0.12264150943396226,-0.05149911816578484,0.05149911816578484,0.7879448075526506,0.21205519244734938,-0.03819287967552948,0.03819287967552948,0.03819287967552948,True,True,True,True,True,True,True,True,True,True,True
compas,hist_gradient_boosting,34,race,0.7,792,0.6300505050505051,0.473967684021544,0.6911259413770818,323,469,323,133,240,133,190,229,190,0.11455108359133127,0.31343283582089554,0.19548872180451127,0.44166666666666665,0.05789473684210526,0.17903930131004367,0.19888175222956428,0.19888175222956428,0.3654725047913902,0.6345274952086097,0.24617794486215538,0.24617794486215538,0.24617794486215538,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.3,792,0.5681818181818182,0.666015625,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.8657407407407407,0.625,0.93125,0.8113207547169812,0.801829268292683,0.5164835164835165,-0.2407407407407407,0.2407407407407407,0.7219251336898396,0.27807486631016043,-0.11992924528301885,0.11992924528301885,0.28534575180916644,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.3,792,0.5681818181818182,0.666015625,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.695364238410596,0.9,0.85,0.9446640316205533,0.5934065934065934,0.8523206751054853,0.204635761589404,0.204635761589404,0.7726269315673289,0.22737306843267113,0.09466403162055337,0.09466403162055337,0.25891408169889185,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.35,792,0.6035353535353535,0.6735966735966736,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.7978395061728395,0.5,0.890625,0.7358490566037735,0.7073170731707317,0.3626373626373626,-0.2978395061728395,0.2978395061728395,0.6266924564796905,0.3733075435203095,-0.15477594339622647,0.15477594339622647,0.34467971053336904,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.35,792,0.6035353535353535,0.6735966735966736,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.6125827814569537,0.8244897959183674,0.8083333333333333,0.8972332015810277,0.4835164835164835,0.7468354430379747,0.2119070144614137,0.2119070144614137,0.7429840666185824,0.2570159333814176,0.08889986824769436,0.08889986824769436,0.26331895952149115,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.4,792,0.6439393939393939,0.6873614190687362,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.7376543209876543,0.3541666666666667,0.871875,0.5849056603773585,0.6067073170731707,0.21978021978021978,-0.3834876543209876,0.3834876543209876,0.48012552301255235,0.5198744769874477,-0.2869693396226415,0.2869693396226415,0.38692709729295094,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.4,792,0.6439393939393939,0.6873614190687362,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.5264900662251656,0.7551020408163265,0.75,0.8695652173913043,0.3791208791208791,0.6329113924050633,0.2286119745911609,0.2286119745911609,0.6972436012171113,0.30275639878288874,0.11956521739130432,0.11956521739130432,0.2537905132841842,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.45,792,0.6603535353535354,0.6731470230862697,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.6481481481481481,0.20833333333333334,0.8125,0.32075471698113206,0.4878048780487805,0.14285714285714285,-0.43981481481481477,0.43981481481481477,0.32142857142857145,0.6785714285714286,-0.49174528301886794,0.49174528301886794,0.49174528301886794,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.45,792,0.6603535353535354,0.6731470230862697,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.4139072847682119,0.6632653061224489,0.6333333333333333,0.7944664031620553,0.2692307692307692,0.5232067510548524,0.249358021354237,0.249358021354237,0.6240448293428427,0.37595517065715733,0.161133069828722,0.161133069828722,0.25397598182408315,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.5,792,0.672979797979798,0.6456908344733242,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.5169753086419753,0.1597222222222222,0.690625,0.2830188679245283,0.3475609756097561,0.08791208791208792,-0.35725308641975306,0.35725308641975306,0.308955223880597,0.691044776119403,-0.40760613207547175,0.40760613207547175,0.40760613207547175,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.5,792,0.672979797979798,0.6456908344733242,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.30132450331125826,0.5448979591836735,0.5,0.6956521739130435,0.17032967032967034,0.38396624472573837,0.2435734558724152,0.2435734558724152,0.5529925341667287,0.44700746583327133,0.19565217391304346,0.19565217391304346,0.21363657439606804,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.55,792,0.6641414141414141,0.5750798722044729,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.37037037037037035,0.09027777777777778,0.534375,0.16981132075471697,0.21036585365853658,0.04395604395604396,-0.28009259259259256,0.28009259259259256,0.24375000000000002,0.75625,-0.3645636792452831,0.3645636792452831,0.3645636792452831,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.55,792,0.6641414141414141,0.5750798722044729,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.1986754966887417,0.39387755102040817,0.3416666666666667,0.549407114624506,0.1043956043956044,0.22784810126582278,0.19520205433166646,0.19520205433166646,0.5044092921113131,0.49559070788868687,0.2077404479578393,0.2077404479578393,0.2077404479578393,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.6,792,0.63510101010101,0.4956369982547993,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.29475308641975306,0.0625,0.421875,0.1320754716981132,0.17073170731707318,0.02197802197802198,-0.23225308641975306,0.23225308641975306,0.21204188481675396,0.787958115183246,-0.2897995283018868,0.2897995283018868,0.2897995283018868,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.6,792,0.63510101010101,0.4956369982547993,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.1423841059602649,0.32040816326530613,0.25833333333333336,0.43873517786561267,0.06593406593406594,0.1940928270042194,0.17802405730504123,0.17802405730504123,0.4443835154173873,0.5556164845826127,0.1804018445322793,0.1804018445322793,0.1804018445322793,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.65,792,0.61489898989899,0.41904761904761906,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.22376543209876543,0.04861111111111111,0.328125,0.09433962264150944,0.12195121951219512,0.02197802197802198,-0.17515432098765432,0.17515432098765432,0.21724137931034485,0.7827586206896552,-0.23378537735849056,0.23378537735849056,0.23378537735849056,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.65,792,0.61489898989899,0.41904761904761906,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.10596026490066225,0.24489795918367346,0.19166666666666668,0.3438735177865613,0.04945054945054945,0.13924050632911392,0.13893769428301123,0.13893769428301123,0.4326710816777042,0.5673289183222958,0.1522068511198946,0.1522068511198946,0.1522068511198946,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,sex,0.7,792,0.6047979797979798,0.35728952772073924,0.7224209307236047,648,144,144,320,53,53,328,91,91,0.1697530864197531,0.027777777777777776,0.2625,0.05660377358490566,0.07926829268292683,0.01098901098901099,-0.14197530864197533,0.14197530864197533,0.16363636363636364,0.8363636363636364,-0.20589622641509436,0.20589622641509436,0.20589622641509436,True,True,True,True,True,True,True,True,True,True,True
compas,logistic_regression,35,race,0.7,792,0.6047979797979798,0.35728952772073924,0.7224209307236047,302,490,302,120,253,120,182,237,182,0.06622516556291391,0.19183673469387755,0.13333333333333333,0.28063241106719367,0.02197802197802198,0.0970464135021097,0.12561156913096364,0.12561156913096364,0.34521628857263637,0.6547837114273636,0.14729907773386033,0.14729907773386033,0.14729907773386033,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.3,792,0.5959595959595959,0.6610169491525424,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.7700617283950617,0.5,0.8625,0.6792452830188679,0.6798780487804879,0.3956043956043956,-0.2700617283950617,0.2700617283950617,0.6492985971943888,0.35070140280561124,-0.18325471698113216,0.18325471698113216,0.28427365317609227,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.3,792,0.5959595959595959,0.6610169491525424,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.6688741721854304,0.753061224489796,0.825,0.841897233201581,0.5659340659340659,0.6582278481012658,0.08418705230436552,0.08418705230436552,0.8882068953139862,0.11179310468601378,0.016897233201581097,0.016897233201581097,0.09229378216719986,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.35,792,0.6212121212121212,0.6651785714285714,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.7052469135802469,0.4583333333333333,0.828125,0.6226415094339622,0.5853658536585366,0.3626373626373626,-0.24691358024691362,0.24691358024691362,0.649890590809628,0.35010940919037203,-0.20548349056603776,0.20548349056603776,0.22272849102117392,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.35,792,0.6212121212121212,0.6651785714285714,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.5728476821192053,0.7142857142857143,0.7416666666666667,0.8260869565217391,0.46153846153846156,0.5949367088607594,0.14143803216650896,0.14143803216650896,0.8019867549668874,0.19801324503311257,0.08442028985507244,0.08442028985507244,0.13339824732229788,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.4,792,0.6401515151515151,0.6635182998819362,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.6419753086419753,0.4027777777777778,0.775,0.6226415094339622,0.5121951219512195,0.27472527472527475,-0.23919753086419748,0.23919753086419748,0.6274038461538463,0.37259615384615374,-0.15235849056603779,0.15235849056603779,0.23746984722594477,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.4,792,0.6401515151515151,0.6635182998819362,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.48013245033112584,0.6714285714285714,0.6583333333333333,0.7984189723320159,0.3626373626373626,0.5358649789029536,0.19129612109744554,0.19129612109744554,0.7150908834718896,0.28490911652811035,0.14008563899868254,0.14008563899868254,0.17322761626559097,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.45,792,0.6578282828282829,0.6625155666251556,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.5879629629629629,0.3402777777777778,0.740625,0.5471698113207547,0.43902439024390244,0.21978021978021978,-0.24768518518518512,0.24768518518518512,0.578740157480315,0.42125984251968496,-0.19345518867924527,0.19345518867924527,0.21924417046368266,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.45,792,0.6578282828282829,0.6625155666251556,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.4139072847682119,0.6224489795918368,0.6083333333333333,0.7628458498023716,0.2857142857142857,0.47257383966244726,0.20854169482362483,0.20854169482362483,0.6649658017587666,0.33503419824123337,0.1545125164690383,0.1545125164690383,0.18685955394816156,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.5,792,0.6363636363636364,0.6118598382749326,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.5092592592592593,0.2708333333333333,0.640625,0.41509433962264153,0.38109756097560976,0.18681318681318682,-0.23842592592592599,0.23842592592592599,0.5318181818181817,0.46818181818181825,-0.22553066037735847,0.22553066037735847,0.22553066037735847,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.5,792,0.6363636363636364,0.6118598382749326,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.33112582781456956,0.5489795918367347,0.48333333333333334,0.6679841897233202,0.23076923076923078,0.4219409282700422,0.21785376402216516,0.21785376402216516,0.6031660060562791,0.3968339939437209,0.18465085638998685,0.18465085638998685,0.19117169750081142,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.55,792,0.6388888888888888,0.5925925925925926,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.4537037037037037,0.24305555555555555,0.5875,0.37735849056603776,0.3231707317073171,0.16483516483516483,-0.21064814814814817,0.21064814814814817,0.5357142857142857,0.4642857142857143,-0.21014150943396226,0.21014150943396226,0.21014150943396226,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.55,792,0.6388888888888888,0.5925925925925926,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.2847682119205298,0.4959183673469388,0.425,0.6205533596837944,0.19230769230769232,0.3628691983122363,0.21115015542640897,0.21115015542640897,0.5742239664241136,0.42577603357588645,0.19555335968379445,0.19555335968379445,0.19555335968379445,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.6,792,0.6313131313131313,0.5602409638554217,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.4104938271604938,0.1736111111111111,0.540625,0.24528301886792453,0.28353658536585363,0.13186813186813187,-0.2368827160493827,0.2368827160493827,0.42293233082706766,0.5770676691729324,-0.2953419811320755,0.2953419811320755,0.2953419811320755,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,race,0.6,792,0.6313131313131313,0.5602409638554217,0.6951057989468094,302,490,302,120,253,120,182,237,182,0.25496688741721857,0.43673469387755104,0.38333333333333336,0.5533596837944664,0.17032967032967034,0.31223628691983124,0.18176780646033247,0.18176780646033247,0.5838026861422294,0.4161973138577706,0.17002635046113307,0.17002635046113307,0.17002635046113307,True,True,True,True,True,True,True,True,True,True,True
compas,random_forest,35,sex,0.65,792,0.6376262626262627,0.5363489499192245,0.6951057989468094,648,144,144,320,53,53,328,91,91,0.3533950617283951,0.11805555555555555,0.4875,0.18867924528301888,0.2225609756097561,0.07692307692307693,-0.23533950617283952,0.23533950617283952,0.33406113537117904,0.6659388646288209,-0.2988207547169811,0.2988207547169811,0.2988207547169811,True,True,True,True,True,True,True,True,True,True,True
