dataset,model,protected_attribute,fairness_metric,audit_tolerance,pass_probability,n_retrainings,mean_violation,sd_violation,median_violation,q05,q95,mean_accuracy,sd_accuracy,mean_auroc,sd_auroc,mean_min_group_n,mean_min_positive_group_n,mean_min_negative_group_n,verdict_instability,audit_agreement
adult,hist_gradient_boosting,sex,dpr_violation,0.36,0.0,100,0.6920954724763,0.024338197597144666,0.6931941806356292,0.6510106715741785,0.7291622142566775,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,dpr_violation,0.37,0.0,100,0.6920954724763,0.024338197597144666,0.6931941806356292,0.6510106715741785,0.7291622142566775,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,dpr_violation,0.38,0.0,100,0.6920954724763,0.024338197597144666,0.6931941806356292,0.6510106715741785,0.7291622142566775,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,dpr_violation,0.39,0.0,100,0.6920954724763,0.024338197597144666,0.6931941806356292,0.6510106715741785,0.7291622142566775,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,dpr_violation,0.4,0.0,100,0.6920954724763,0.024338197597144666,0.6931941806356292,0.6510106715741785,0.7291622142566775,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.0,0.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.01,0.02,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0392,0.9608
adult,hist_gradient_boosting,sex,eod_violation,0.02,0.02,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0392,0.9608
adult,hist_gradient_boosting,sex,eod_violation,0.03,0.07,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.1302,0.8698
adult,hist_gradient_boosting,sex,eod_violation,0.04,0.1,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.18000000000000002,0.82
adult,hist_gradient_boosting,sex,eod_violation,0.05,0.17,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.2822,0.7178
adult,hist_gradient_boosting,sex,eod_violation,0.06,0.2,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.32000000000000006,0.6799999999999999
adult,hist_gradient_boosting,sex,eod_violation,0.07,0.27,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.3942,0.6058
adult,hist_gradient_boosting,sex,eod_violation,0.08,0.4,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.48,0.52
adult,hist_gradient_boosting,sex,eod_violation,0.09,0.52,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.4992,0.5008
adult,hist_gradient_boosting,sex,eod_violation,0.1,0.67,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.4422,0.5578000000000001
adult,hist_gradient_boosting,sex,eod_violation,0.11,0.78,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.34319999999999995,0.6568
adult,hist_gradient_boosting,sex,eod_violation,0.12,0.87,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.2262,0.7738
adult,hist_gradient_boosting,sex,eod_violation,0.13,0.9,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.17999999999999997,0.8200000000000001
adult,hist_gradient_boosting,sex,eod_violation,0.14,0.93,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.13019999999999993,0.8698000000000001
adult,hist_gradient_boosting,sex,eod_violation,0.15,0.95,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.09500000000000008,0.9049999999999999
adult,hist_gradient_boosting,sex,eod_violation,0.16,0.97,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.05820000000000005,0.9418
adult,hist_gradient_boosting,sex,eod_violation,0.17,0.99,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,eod_violation,0.18,0.99,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,eod_violation,0.19,0.99,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,eod_violation,0.2,0.99,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,eod_violation,0.21,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.22,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.23,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.24,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.25,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.26,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.27,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.28,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.29,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,eod_violation,0.3,1.0,100,0.08687487276474583,0.035305776957607796,0.0878301410281857,0.029742254284168237,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.0,0.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.01,0.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.02,0.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.03,0.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.04,0.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.05,0.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.06,0.07,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.1302,0.8698
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.07,0.24,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.3648,0.6352
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.08,0.4,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.48,0.52
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.09,0.52,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.4992,0.5008
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.1,0.67,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.4422,0.5578000000000001
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.11,0.78,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.34319999999999995,0.6568
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.12,0.87,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.2262,0.7738
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.13,0.9,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.17999999999999997,0.8200000000000001
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.14,0.93,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.13019999999999993,0.8698000000000001
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.15,0.95,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.09500000000000008,0.9049999999999999
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.16,0.97,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.05820000000000005,0.9418
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.17,0.99,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.18,0.99,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.19,0.99,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.2,0.99,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.01980000000000002,0.9802
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.21,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.22,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.23,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.24,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.25,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.26,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.27,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.28,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.29,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,hist_gradient_boosting,sex,equalized_odds_violation,0.3,1.0,100,0.09181006364770594,0.028551359118432002,0.0878301410281857,0.056534321558312214,0.14785794580723433,0.8730489968609254,0.0034579154054290985,0.9282129589318511,0.003141167026040745,2429.11,265.05,2164.06,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.0,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.01,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.02,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.03,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.04,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.05,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.06,0.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.07,0.01,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0198,0.9802
adult,logistic_regression,race,dpd_violation,0.08,0.09,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.1638,0.8362
adult,logistic_regression,race,dpd_violation,0.09,0.3,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.42,0.5800000000000001
adult,logistic_regression,race,dpd_violation,0.1,0.65,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.45499999999999996,0.545
adult,logistic_regression,race,dpd_violation,0.11,0.95,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.09500000000000008,0.9049999999999999
adult,logistic_regression,race,dpd_violation,0.12,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.13,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.14,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.15,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.16,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.17,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.18,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.19,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.2,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.21,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.22,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.23,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.24,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.25,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.26,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.27,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.28,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.29,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpd_violation,0.3,1.0,100,0.09517188364025342,0.009898387189471575,0.09520133997145949,0.07877922654802631,0.10977283943888884,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
adult,logistic_regression,race,dpr_violation,0.0,0.0,100,0.45661608348436117,0.04390183725783425,0.45544393649968495,0.3822124539084368,0.525684804722853,0.8511737409581002,0.0037110446276756677,0.9054021042608591,0.0035951609715343578,1062.38,162.01,900.37,0.0,1.0
